ID,year,author,title,obtained,area metric,log area,depth metric,log depth,volume metric,log volume,distance metric,log distance,sp rich metric,log sp rich,aqua terra,fresh saline,in situ lab,natural modified,archaea,bacteria,fungi,algae,protozoa,pathogens,geographic location,local location,isolated continuous,DNI,NDM,depth,volume,area,sp rich,comment
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,530,43.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,570,48,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,540,49.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,720,49.7,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,251,61,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,300,54,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,316,56,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,316,57.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,325,56.23,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,330,51.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,375,55,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,380,53,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,410,60,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,420,56,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,460,53.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,505,51,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,505,51.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,505,52,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,600,58,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,631,54.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,631,54.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,commonwealth glacier,isolated,NA,NA,NA,NA,680,57.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,251,22,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,251,28,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,290,27,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,290,29.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,316,30,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,325,28.18,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,410,30,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,420,29.7,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,420,27.3,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,455,31,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,455,33.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,470,34,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,240,33,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,251,32.8,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,251,33,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,290,35.48,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,316,33.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,325,33.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,325,36.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,355,33,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,355,33.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,365,40,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,375,33,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,398,35.48,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,398,36.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,420,35,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,470,38.5,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,515,40,"Taken from the paper by eye, have emailed for the original dataset"
5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,graph,cm,no,NA,NA,NA,NA,NA,NA,faiths dp,no,aqua,saline,in situ,natural,no,yes,no,no,no,no,antarctica,taylor glacier,isolated,NA,NA,NA,NA,525,38.5,"Taken from the paper by eye, have emailed for the original dataset"
6,2018,Delgado-Baquerizo et al,Experimentally testing the species-habitat size relationship on soil bacteria: A proof of concept,author,cm2,no,cm,no,NA,NA,NA,NA,OTUS,no,terra,NA,lab,modified,no,yes,no,no,no,no,australia,soil a,isolated,NA,NA,1,NA,9,413,
6,2018,Delgado-Baquerizo et al,Experimentally testing the species-habitat size relationship on soil bacteria: A proof of concept,author,cm2,no,cm,no,NA,NA,NA,NA,OTUS,no,terra,NA,lab,modified,no,yes,no,no,no,no,australia,soil a,isolated,NA,NA,1,NA,9,448,
