"studyID","datasetID","year","author","title","obtained","area_metric","log_area","depth_metric","log_depth","volume_metric","log_volume","distance_metric","log_distance","sp_rich_metric","log_sp_rich","aqua_terra","fresh_saline","in_situ_lab","natural_modified","taxa","archipelago_type","expanded_archipelago_type","geographic_location","local_location","sample","DNI","NDM","depth_original","volume_original","area_original","species_original","volume","area","species","depth","rho","Depth_Area","logArea","SpearmansCC"
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa008cryo",NA,NA,30,NA,283.528737,503,8505.86211,283.528737,503,30,45000,"Depth",5.64731348311008,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa009cryo",NA,NA,30,NA,490.8738521,668,14726.21556,490.8738521,668,30,45000,"Depth",6.19618717441823,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa010cryo",NA,NA,30,NA,510.7051557,512,15321.15467,510.7051557,512,30,45000,"Depth",6.23579242896195,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa011cryo",NA,NA,30,NA,452.3893421,582,13571.68026,452.3893421,582,30,45000,"Depth",6.11454318538798,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa012cryo",NA,NA,30,NA,213.82465,493,6414.7395,213.82465,493,30,45000,"Depth",5.36515628661294,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa013cryo",NA,NA,30,NA,314.1592654,698,9424.777962,314.1592654,698,30,45000,"Depth",5.74990007196806,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa014cryo",NA,NA,30,NA,363.050301,613,10891.50903,363.050301,613,30,45000,"Depth",5.89454139491281,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa015cryo",NA,NA,30,NA,415.4756284,690,12464.26885,415.4756284,690,30,45000,"Depth",6.02942395649815,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa016cryo",NA,NA,30,NA,254.4690049,580,7634.070147,254.4690049,580,30,45000,"Depth",5.53917904036161,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa017cryo",NA,NA,30,NA,490.8738521,721,14726.21556,490.8738521,721,30,45000,"Depth",6.19618717441823,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa018cryo",NA,NA,30,NA,415.4756284,701,12464.26885,415.4756284,701,30,45000,"Depth",6.02942395649815,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa019cryo",NA,NA,30,NA,380.1327111,681,11403.98133,380.1327111,681,30,45000,"Depth",5.94052043148727,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa020cryo",NA,NA,30,NA,176.7145868,717,5301.437604,176.7145868,717,30,45000,"Depth",5.17453592713524,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa021cryo",NA,NA,30,NA,165.1299639,647,4953.898917,165.1299639,647,30,45000,"Depth",5.10673282385924,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa022cryo",NA,NA,30,NA,433.7361357,690,13012.08407,433.7361357,690,30,45000,"Depth",6.07243636694618,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa023cryo",NA,NA,30,NA,298.6476516,660,8959.429548,298.6476516,660,30,45000,"Depth",5.69926445576217,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa024cryo",NA,NA,30,NA,346.3605901,651,10390.8177,346.3605901,651,30,45000,"Depth",5.84748040029682,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa025cryo",NA,NA,30,NA,283.528737,680,8505.86211,283.528737,680,30,45000,"Depth",5.64731348311008,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa026cryo",NA,NA,30,NA,132.7322896,516,3981.968688,132.7322896,516,30,45000,"Depth",4.88833423954584,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa027cryo",NA,NA,30,NA,330.0635782,703,9901.907346,330.0635782,703,30,45000,"Depth",5.79928529711586,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa028cryo",NA,NA,30,NA,283.528737,755,8505.86211,283.528737,755,30,45000,"Depth",5.64731348311008,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa029cryo",NA,NA,30,NA,176.7145868,702,5301.437604,176.7145868,702,30,45000,"Depth",5.17453592713524,0.156587640857932
3,4,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Canada","caa030cryo",NA,NA,30,NA,188.6919088,725,5660.757264,188.6919088,725,30,45000,"Depth",5.24011557281184,0.156587640857932
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh001cryo",NA,NA,30,NA,254.4690049,644,7634.070147,254.4690049,644,30,45000,"Depth",5.53917904036161,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh002cryo",NA,NA,30,NA,615.7521601,804,18472.5648,615.7521601,804,30,45000,"Depth",6.42284454507407,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh003cryo",NA,NA,30,NA,754.767635,721,22643.02905,754.767635,721,30,45000,"Depth",6.62640993366675,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh004cryo",NA,NA,30,NA,397.6078202,596,11928.23461,397.6078202,596,30,45000,"Depth",5.98546614310006,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh005cryo",NA,NA,30,NA,530.9291585,670,15927.87476,530.9291585,670,30,45000,"Depth",6.27462860085408,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh006cryo",NA,NA,30,NA,363.050301,778,10891.50903,363.050301,778,30,45000,"Depth",5.89454139491281,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh007cryo",NA,NA,30,NA,314.1592654,625,9424.777962,314.1592654,625,30,45000,"Depth",5.74990007196806,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh008cryo",NA,NA,30,NA,551.5458602,651,16546.37581,551.5458602,651,30,45000,"Depth",6.31272499063072,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh009cryo",NA,NA,30,NA,637.9396582,767,19138.18975,637.9396582,767,30,45000,"Depth",6.45824369924803,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh010cryo",NA,NA,30,NA,706.8583471,822,21205.75041,706.8583471,822,30,45000,"Depth",6.56083028811366,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh011cryo",NA,NA,30,NA,510.7051557,700,15321.15467,510.7051557,700,30,45000,"Depth",6.23579242896195,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh012cryo",NA,NA,30,NA,283.528737,546,8505.86211,283.528737,546,30,45000,"Depth",5.64731348311008,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh013cryo",NA,NA,30,NA,330.0635782,823,9901.907346,330.0635782,823,30,45000,"Depth",5.79928529711586,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh014cryo",NA,NA,30,NA,254.4690049,817,7634.070147,254.4690049,817,30,45000,"Depth",5.53917904036161,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh015cryo",NA,NA,30,NA,637.9396582,808,19138.18975,637.9396582,808,30,45000,"Depth",6.45824369924803,0.0524086276436627
3,5,2018,"Darcy et al","Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World","author","cm2","no",NA,NA,NA,NA,NA,NA,"OTUs","no","aqua","saline","in situ","natural","bacteria","lacustrine","cryoconite","antarctica","Commonwealth","coh016cryo",NA,NA,30,NA,510.7051557,745,15321.15467,510.7051557,745,30,45000,"Depth",6.23579242896195,0.0524086276436627
