studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa017cryo,NA,NA,30,NA,490.8738521,721,14726.21556,490.8738521,721,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa018cryo,NA,NA,30,NA,415.4756284,701,12464.26885,415.4756284,701,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa019cryo,NA,NA,30,NA,380.1327111,681,11403.98133,380.1327111,681,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa020cryo,NA,NA,30,NA,176.7145868,717,5301.437604,176.7145868,717,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa021cryo,NA,NA,30,NA,165.1299639,647,4953.898917,165.1299639,647,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa022cryo,NA,NA,30,NA,433.7361357,690,13012.08407,433.7361357,690,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa023cryo,NA,NA,30,NA,298.6476516,660,8959.429548,298.6476516,660,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa024cryo,NA,NA,30,NA,346.3605901,651,10390.8177,346.3605901,651,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa025cryo,NA,NA,30,NA,283.528737,680,8505.86211,283.528737,680,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa026cryo,NA,NA,30,NA,132.7322896,516,3981.968688,132.7322896,516,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa027cryo,NA,NA,30,NA,330.0635782,703,9901.907346,330.0635782,703,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa028cryo,NA,NA,30,NA,283.528737,755,8505.86211,283.528737,755,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa029cryo,NA,NA,30,NA,176.7145868,702,5301.437604,176.7145868,702,30,45000,Depth
3,4,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Canada,caa030cryo,NA,NA,30,NA,188.6919088,725,5660.757264,188.6919088,725,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh001cryo,NA,NA,30,NA,254.4690049,644,7634.070147,254.4690049,644,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh002cryo,NA,NA,30,NA,615.7521601,804,18472.5648,615.7521601,804,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh003cryo,NA,NA,30,NA,754.767635,721,22643.02905,754.767635,721,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh004cryo,NA,NA,30,NA,397.6078202,596,11928.23461,397.6078202,596,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh005cryo,NA,NA,30,NA,530.9291585,670,15927.87476,530.9291585,670,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh006cryo,NA,NA,30,NA,363.050301,778,10891.50903,363.050301,778,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh007cryo,NA,NA,30,NA,314.1592654,625,9424.777962,314.1592654,625,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh008cryo,NA,NA,30,NA,551.5458602,651,16546.37581,551.5458602,651,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh009cryo,NA,NA,30,NA,637.9396582,767,19138.18975,637.9396582,767,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh010cryo,NA,NA,30,NA,706.8583471,822,21205.75041,706.8583471,822,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh011cryo,NA,NA,30,NA,510.7051557,700,15321.15467,510.7051557,700,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh012cryo,NA,NA,30,NA,283.528737,546,8505.86211,283.528737,546,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh013cryo,NA,NA,30,NA,330.0635782,823,9901.907346,330.0635782,823,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh014cryo,NA,NA,30,NA,254.4690049,817,7634.070147,254.4690049,817,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh015cryo,NA,NA,30,NA,637.9396582,808,19138.18975,637.9396582,808,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh016cryo,NA,NA,30,NA,510.7051557,745,15321.15467,510.7051557,745,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh017cryo,NA,NA,30,NA,298.6476516,764,8959.429548,298.6476516,764,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh018cryo,NA,NA,30,NA,314.1592654,662,9424.777962,314.1592654,662,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh019cryo,NA,NA,30,NA,380.1327111,781,11403.98133,380.1327111,781,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh020cryo,NA,NA,30,NA,314.1592654,781,9424.777962,314.1592654,781,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh021cryo,NA,NA,30,NA,415.4756284,846,12464.26885,415.4756284,846,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh022cryo,NA,NA,30,NA,433.7361357,821,13012.08407,433.7361357,821,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh023cryo,NA,NA,30,NA,314.1592654,792,9424.777962,314.1592654,792,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh024cryo,NA,NA,30,NA,452.3893421,721,13571.68026,452.3893421,721,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh025cryo,NA,NA,30,NA,471.4352476,767,14143.05743,471.4352476,767,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh026cryo,NA,NA,30,NA,363.050301,829,10891.50903,363.050301,829,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh027cryo,NA,NA,30,NA,490.8738521,644,14726.21556,490.8738521,644,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh028cryo,NA,NA,30,NA,490.8738521,690,14726.21556,490.8738521,690,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh029cryo,NA,NA,30,NA,572.5552611,609,17176.65783,572.5552611,609,30,45000,Depth
3,5,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Commonwealth,coh030cryo,NA,NA,30,NA,510.7051557,787,15321.15467,510.7051557,787,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar001cryo,NA,NA,30,NA,283.528737,569,8505.86211,283.528737,569,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar002cryo,NA,NA,30,NA,471.4352476,420,14143.05743,471.4352476,420,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar003cryo,NA,NA,30,NA,397.6078202,559,11928.23461,397.6078202,559,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar004cryo,NA,NA,30,NA,530.9291585,548,15927.87476,530.9291585,548,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar005cryo,NA,NA,30,NA,551.5458602,565,16546.37581,551.5458602,565,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar006cryo,NA,NA,30,NA,433.7361357,466,13012.08407,433.7361357,466,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar007cryo,NA,NA,30,NA,346.3605901,474,10390.8177,346.3605901,474,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar008cryo,NA,NA,30,NA,433.7361357,405,13012.08407,433.7361357,405,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar009cryo,NA,NA,30,NA,254.4690049,347,7634.070147,254.4690049,347,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar010cryo,NA,NA,30,NA,471.4352476,482,14143.05743,471.4352476,482,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar011cryo,NA,NA,30,NA,330.0635782,393,9901.907346,330.0635782,393,30,45000,Depth
3,6,2018,Darcy et al,Island Biogeography of Cryoconite Hole Bacteria in Antarctica's Taylor Valley and Around the World,author,cm2,no,NA,NA,NA,NA,NA,NA,OTUs,no,aqua,saline,in situ,natural,bacteria,lacustrine,cryoconite,antarctica,Taylor,tar012cryo,NA,NA,30,NA,330.0635782,397,9901.907346,330.0635782,397,30,45000,Depth
